pt_num,Age,Gender,Handedness,trial_nbr,block_number,rt,soa,acc,category,choiced_category,manipulation,difficulty,mask,type_occl,size_occl,filename,mask_filename,task,pressed_key,correct_key,Experiment Duration
3,21,Male,Right,699,Block 5,2.0847709000081522,0.05,true,bird,bird,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_bird5.png,mask_img/000000024239.png,experiment,p,p,3194.4185674000037
3,21,Male,Right,700,Block 5,1.4593172000022605,0.025,true,tree,tree,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_tree1.png,mask_img/000000040886.png,experiment,i,i,3196.841933699994
3,21,Male,Right,701,Block 5,1.0498989000043366,0.05,true,banana,banana,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_banana6.png,mask_img/000000042704.png,experiment,q,q,3198.8266347000026
3,21,Male,Right,702,Block 5,0.8249240999866743,0.05,false,cat,banana,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_cat5.png,mask_img/000000059660.png,experiment,q,e,3200.7140553000063
3,21,Male,Right,703,Block 5,0.809914800003753,0.025,true,building,building,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_building8.png,mask_img/000000015366.png,experiment,o,o,3202.6345277999935
3,21,Male,Right,704,Block 5,1.033326799995848,0.05,true,cat,cat,occlusion,high,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\high\fewlarge_partialViewing_high_cat2.png,mask_img/000000017352.png,experiment,e,e,3204.4338643999945
3,21,Male,Right,705,Block 5,0.8019247000047471,0.1,false,bus,building,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_bus2.png,mask_img/000000046852.png,experiment,o,w,3206.266124799993
3,21,Male,Right,706,Block 5,1.3468735000060406,0.1,true,bird,bird,occlusion,control,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\control\manysmall_partialViewing_control_bird6.png,mask_img/000000034993.png,experiment,p,p,3208.346302299993
3,21,Male,Right,707,Block 5,0.7132730000012089,0.025,false,cat,bird,occlusion,low,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\low\manysmall_partialViewing_low_cat9.png,mask_img/000000060387.png,experiment,p,e,3210.1641816000047
3,21,Male,Right,708,Block 5,0.9243808000028366,0.025,false,bird,tree,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_bird5.png,mask_img/000000044437.png,experiment,i,p,3211.881848899997
3,21,Male,Right,709,Block 5,1.0381807999947341,0.1,false,banana,firehydrant,occlusion,high,mask,partial viewing,many small,Stimulus\all_stim\occlusion\partialviewing\manysmall\high\manysmall_partialViewing_high_banana6.png,mask_img/000000042704.png,experiment,r,q,3213.8019475000037
3,21,Male,Right,710,Block 5,1.2824369000009028,0.025,true,cat,cat,occlusion,control,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\control\fewlarge_partialViewing_control_cat3.png,mask_img/000000006709.png,experiment,e,e,3215.9136758999957
3,21,Male,Right,711,Block 5,1.2508993999945233,0.025,true,bus,bus,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_bus9.png,mask_img/000000027005.png,experiment,w,w,3218.065589100006
3,21,Male,Right,712,Block 5,1.072629499991308,0.025,true,banana,banana,occlusion,low,mask,partial viewing,few large,Stimulus\all_stim\occlusion\partialviewing\fewlarge\low\fewlarge_partialViewing_low_banana5.png,mask_img/000000023100.png,experiment,q,q,3220.250190299994
